NDVI,NDWI,SAVI,cloud_percent,day,month,satellite,time,year,timestamp,farm_id,farm_name,week_of_year,quarter,day_of_year,season,SAR_VH,SAR_VV
0.0637322156233101,-0.1547854664749162,0.0955867159503668,0.535147,28,12,Sentinel2,1545984186000,2018,2018-12-28 08:03:06.000,almarbad,almarbad,52,4,362,Winter,-17.695242684070987,-10.126074768154995
0.0644489914123765,-0.1566552833853438,0.0966616791231652,21.822838,28,12,Sentinel2,1545984200000,2018,2018-12-28 08:03:20.000,almarbad,almarbad,52,4,362,Winter,-17.695242684070987,-10.126074768154995
0.0572685466812267,-0.1443480784162037,0.0858932023231211,36.754122,7,1,Sentinel2,1546848202000,2019,2019-01-07 08:03:22.000,almarbad,almarbad,2,1,7,Winter,-17.27324155733188,-10.020364059993843
0.0819260368313969,-0.178925103000971,0.122875956933241,1.465862,17,1,Sentinel2,1547712188000,2019,2019-01-17 08:03:08.000,almarbad,almarbad,3,1,17,Winter,-17.24551309212933,-9.751885137647875
0.0815422882157719,-0.1786235697248114,0.1223003655545032,12.213426,17,1,Sentinel2,1547712203000,2019,2019-01-17 08:03:23.000,almarbad,almarbad,3,1,17,Winter,-17.24551309212933,-9.751885137647875
0.0360421242785766,-0.1049965810472948,0.0540545893485577,39.299427,22,1,Sentinel2,1548144200000,2019,2019-01-22 08:03:20.000,almarbad,almarbad,4,1,22,Winter,-17.24551309212933,-9.751885137647875
0.0566381814243612,-0.1440777110197986,0.0849473905868317,0.224164,1,2,Sentinel2,1549008186000,2019,2019-02-01 08:03:06.000,almarbad,almarbad,5,1,32,Winter,-17.260735719483417,-9.543518465490624
0.0516243141151374,-0.1356689315890062,0.0774275955302162,0.102067,1,2,Sentinel2,1549008200000,2019,2019-02-01 08:03:20.000,almarbad,almarbad,5,1,32,Winter,-17.260735719483417,-9.543518465490624
0.0651284160058308,-0.1400627400171713,0.0976768682302665,20.451523,11,2,Sentinel2,1549872186000,2019,2019-02-11 08:03:06.000,almarbad,almarbad,7,1,42,Winter,-17.15433280761186,-9.912044299573301
0.0699009587988894,-0.1493676176904701,0.1048309370735617,1.468724,11,2,Sentinel2,1549872200000,2019,2019-02-11 08:03:20.000,almarbad,almarbad,7,1,42,Winter,-17.15433280761186,-9.912044299573301
0.0734087455456833,-0.1666250732414369,0.1101021031003001,1.608437,8,3,Sentinel2,1552032186000,2019,2019-03-08 08:03:06.000,almarbad,almarbad,10,1,67,Spring,-17.466910550044943,-10.40687346918714
0.0734004203674145,-0.1666200471309931,0.1100896258212178,0.203848,8,3,Sentinel2,1552032201000,2019,2019-03-08 08:03:21.000,almarbad,almarbad,10,1,67,Spring,-17.466910550044943,-10.40687346918714
0.0749779753283757,-0.1692668354936696,0.1124561403235568,1.895293,18,3,Sentinel2,1552896187000,2019,2019-03-18 08:03:07.000,almarbad,almarbad,12,1,77,Spring,-17.227523652741567,-10.001111460441834
0.0750985971612872,-0.1688167757923835,0.1126370677313271,0.257381,18,3,Sentinel2,1552896202000,2019,2019-03-18 08:03:22.000,almarbad,almarbad,12,1,77,Spring,-17.227523652741567,-10.001111460441834
0.0458234948234082,-0.1090973468147182,0.0687278112731414,12.918812,23,3,Sentinel2,1553328187000,2019,2019-03-23 08:03:07.000,almarbad,almarbad,12,1,82,Spring,-17.227523652741567,-10.001111460441834
0.0667371984534655,-0.1637133254492965,0.100096519673867,1.752618,2,4,Sentinel2,1554192189000,2019,2019-04-02 08:03:09.000,almarbad,almarbad,14,2,92,Spring,-17.31926072790599,-10.213959204427113
0.066161652726096,-0.1628032544434023,0.0992332754807545,0.8409,2,4,Sentinel2,1554192204000,2019,2019-04-02 08:03:24.000,almarbad,almarbad,14,2,92,Spring,-17.31926072790599,-10.213959204427113
0.0566737856983043,-0.1470009212132697,0.0850030857189228,2.96746,12,4,Sentinel2,1555056191000,2019,2019-04-12 08:03:11.000,almarbad,almarbad,15,2,102,Spring,-17.302482798133056,-10.208704905802948
0.0623662133602915,-0.1614496301939434,0.0935406935081094,25.987999,12,4,Sentinel2,1555056205000,2019,2019-04-12 08:03:25.000,almarbad,almarbad,15,2,102,Spring,-17.302482798133056,-10.208704905802948
0.0300820634477931,-0.1080266820292269,0.0451190369907911,1.860745,27,4,Sentinel2,1556352196000,2019,2019-04-27 08:03:16.000,almarbad,almarbad,17,2,117,Spring,-17.35902236319594,-10.261059837557543
0.0265694383027666,-0.1001017715466151,0.039850630677155,5.339244,27,4,Sentinel2,1556352210000,2019,2019-04-27 08:03:30.000,almarbad,almarbad,17,2,117,Spring,-17.35902236319594,-10.261059837557543
0.0386772307303291,-0.1230675824347028,0.0580108001605161,3.635158,7,5,Sentinel2,1557216197494,2019,2019-05-07 08:03:17.494,almarbad,almarbad,19,2,127,Spring,-17.110627947210784,-9.919226089238672
0.0420775119686172,-0.1307955120359176,0.0631106903272647,2.911227,7,5,Sentinel2,1557216212125,2019,2019-05-07 08:03:32.125,almarbad,almarbad,19,2,127,Spring,-17.110627947210784,-9.919226089238672
0.0335069616732595,-0.1182682152762446,0.0502560129442522,1.077027,17,5,Sentinel2,1558080197000,2019,2019-05-17 08:03:17.000,almarbad,almarbad,20,2,137,Spring,-17.46189490020027,-10.177407568144167
0.0332260230400498,-0.1191205202577904,0.0498346583011507,4.446719,17,5,Sentinel2,1558080212000,2019,2019-05-17 08:03:32.000,almarbad,almarbad,20,2,137,Spring,-17.46189490020027,-10.177407568144167
0.0426775089828457,-0.1398277482804819,0.0640105877534961,2.94562,1,6,Sentinel2,1559376191000,2019,2019-06-01 08:03:11.000,almarbad,almarbad,22,2,152,Summer,-17.191120643570382,-9.763057356405028
0.042403019839383,-0.1392855592823121,0.0635988931050342,8.05635,1,6,Sentinel2,1559376206000,2019,2019-06-01 08:03:26.000,almarbad,almarbad,22,2,152,Summer,-17.191120643570382,-9.763057356405028
0.0282034853453511,-0.1167480311583825,0.0423017225771565,23.12414,11,6,Sentinel2,1560240206000,2019,2019-06-11 08:03:26.000,almarbad,almarbad,24,2,162,Summer,-17.40268011547797,-10.022149690476033
0.0563766215647805,-0.1609058562464204,0.0845551802960194,0.94194,2,1,Sentinel2,1577952184314,2020,2020-01-02 08:03:04.314,almarbad,almarbad,1,1,2,Winter,-17.35412020126062,-9.650833346611487
0.0526865085109673,-0.1521546919516925,0.0790208372512648,5.004065,2,1,Sentinel2,1577952198958,2020,2020-01-02 08:03:18.958,almarbad,almarbad,1,1,2,Winter,-17.35412020126062,-9.650833346611487
0.0451378315699558,-0.0866144201171995,0.0677016897418592,26.806625,12,1,Sentinel2,1578816183787,2020,2020-01-12 08:03:03.787,almarbad,almarbad,2,1,12,Winter,-17.34705799730404,-9.579179494914156
0.0445051501121357,-0.0895597199394017,0.0667528087058467,22.892471,12,1,Sentinel2,1578816198441,2020,2020-01-12 08:03:18.441,almarbad,almarbad,2,1,12,Winter,-17.34705799730404,-9.579179494914156
-0.0266156023935794,-0.0032531881251927,-0.039913704291463,14.953834,17,1,Sentinel2,1579248183249,2020,2020-01-17 08:03:03.249,almarbad,almarbad,3,1,17,Winter,-17.34705799730404,-9.579179494914156
0.0663599209958691,-0.1696126150590245,0.0995294158342729,2.843663,27,1,Sentinel2,1580112182262,2020,2020-01-27 08:03:02.262,almarbad,almarbad,5,1,27,Winter,-17.30399128997983,-9.9918437867436
0.0653135187411462,-0.1674941615548908,0.097959994388603,5.608267,27,1,Sentinel2,1580112196903,2020,2020-01-27 08:03:16.903,almarbad,almarbad,5,1,27,Winter,-17.30399128997983,-9.9918437867436
