EVI,NDVI,NDWI,day,month,time,year,timestamp,SAR_VH,SAR_VV
0.8075862092486414,0.2880546332574453,-0.3294062127097409,28,12,1545984186000,2018,2018-12-28 08:03:06.000,-16.82763422712597,-9.271189077370737
0.6599084038970942,0.2364917500607159,-0.2729976021946421,12,1,1547280184000,2019,2019-01-12 08:03:04.000,-16.51112986826993,-8.937086846539115
0.7225320193639623,0.2972053265185235,-0.3473736550244409,17,1,1547712188000,2019,2019-01-17 08:03:08.000,-16.754478849605054,-9.202311732652324
0.7032882267111542,0.2659699241094077,-0.3075513699099922,1,2,1549008186000,2019,2019-02-01 08:03:06.000,-16.249645741188914,-8.720831097264684
0.731224064179373,0.2364591329099797,-0.2763251552330161,6,2,1549440189000,2019,2019-02-06 08:03:09.000,-16.240401160931363,-8.3006002130682
0.6932295527277509,0.2699570723868937,-0.3065893326522788,11,2,1549872186000,2019,2019-02-11 08:03:06.000,-17.00781169135765,-9.433166101606096
-7.5911429364389615,0.2260891457286834,-0.2359392585478643,16,2,1550304189000,2019,2019-02-16 08:03:09.000,-16.559450856784046,-8.741383691020253
0.6198758997603907,0.2833205284220226,-0.3358762153127625,3,3,1551600184000,2019,2019-03-03 08:03:04.000,-16.54904389938184,-8.527826973738403
0.7137832665514061,0.2680028968398574,-0.3187952812967505,8,3,1552032186000,2019,2019-03-08 08:03:06.000,-16.7224790016485,-8.928130230404863
0.595753585451405,0.2214320080437999,-0.2723947978835553,13,3,1552464185130,2019,2019-03-13 08:03:05.130,-16.262461464701335,-8.484908446293566
0.717016459706612,0.2692155400931389,-0.3206280533762597,18,3,1552896187000,2019,2019-03-18 08:03:07.000,-16.606969401018613,-9.004296415377993
0.674767643872862,0.2564482724757184,-0.3092291537649793,28,3,1553760190000,2019,2019-03-28 08:03:10.000,-16.56600047376635,-8.532778223463922
0.6021926106878712,0.2556268743741348,-0.3123563037898349,2,4,1554192189000,2019,2019-04-02 08:03:09.000,-16.87178826486921,-9.187374094595796
0.729182195703721,0.2434159250157639,-0.2822853806924135,12,4,1555056191000,2019,2019-04-12 08:03:11.000,-16.71066357026831,-8.95381373677706
0.6626461599471636,0.1976267413655912,-0.2387515878755931,17,4,1555488195000,2019,2019-04-17 08:03:15.000,-16.380046034217305,-8.682431666926501
0.6081230209576827,0.2147293505975988,-0.2638359628796513,22,4,1555920192000,2019,2019-04-22 08:03:12.000,-16.380046034217305,-8.682431666926501
0.6027701083205352,0.1596412323873074,-0.2006260757796849,27,4,1556352196000,2019,2019-04-27 08:03:16.000,-16.8320433911797,-9.134098894884833
0.6022491569036073,0.2061637412571571,-0.2528371988723188,2,5,1556784193000,2019,2019-05-02 08:03:13.000,-16.156045886336944,-8.486548566455092
0.6582930136994043,0.2009072371230987,-0.2452560886403939,7,5,1557216197494,2019,2019-05-07 08:03:17.494,-16.960231866958186,-8.955712060270615
0.7365934985963217,0.191047287530874,-0.2217707308746296,12,5,1557648193000,2019,2019-05-12 08:03:13.000,-16.648157210207813,-8.585787515804583
0.7388375698817334,0.2053566261704323,-0.2444896377678033,17,5,1558080197000,2019,2019-05-17 08:03:17.000,-16.48932186314272,-8.834263838975772
0.6502976980598045,0.2188684692350263,-0.2699163772485806,27,5,1558944197000,2019,2019-05-27 08:03:17.000,-16.13156534076462,-8.662362432790536
0.5547839266573346,0.18931823190866,-0.2434876043819355,1,6,1559376191000,2019,2019-06-01 08:03:11.000,-16.444994539476898,-8.722288725250003
0.6921403513813699,0.2146093671674726,-0.2637999892925459,6,6,1559808197000,2019,2019-06-06 08:03:17.000,-15.950415978151566,-7.984855441997355
0.6778619007936655,0.2006946116105141,-0.2391350830639524,11,6,1560240192000,2019,2019-06-11 08:03:12.000,-16.276007004805212,-8.668289947502027
0.1363325712712022,0.0175632789492875,0.0004225412417238,16,6,1560672196807,2019,2019-06-16 08:03:16.807,-16.210290394756495,-8.153665429402032
0.5863541795697859,0.2253837474193024,-0.2783637856414503,21,6,1561104193000,2019,2019-06-21 08:03:13.000,-16.210290394756495,-8.153665429402032
0.6571204658908424,0.207826809800169,-0.2594956724472946,26,6,1561536197000,2019,2019-06-26 08:03:17.000,-16.761693046081692,-8.881127351947905
0.5883843077425674,0.2344935070334021,-0.2872827561586187,1,7,1561968194070,2019,2019-07-01 08:03:14.070,-15.985325415595318,-8.243923860361544
1.220612535186,0.1703788488582578,-0.205320860535929,6,7,1562400198000,2019,2019-07-06 08:03:18.000,-16.750410560113053,-8.79037121335894
0.5977180586374595,0.2331124078519121,-0.285686003446649,11,7,1562832194000,2019,2019-07-11 08:03:14.000,-15.821863904344143,-8.238519421460394
0.6444963432408725,0.2341244650351283,-0.2874226447685448,16,7,1563264198071,2019,2019-07-16 08:03:18.071,-16.719698903904312,-9.070081190013292
0.7151670355944146,0.1981511406870911,-0.2386210355330401,26,7,1564128197645,2019,2019-07-26 08:03:17.645,-16.399464449690825,-8.350283231382257
0.6009691128350475,0.2308989290579342,-0.2839376017119375,10,8,1565424193106,2019,2019-08-10 08:03:13.106,-16.954120171086792,-9.065424637036347
