EVI,NDVI,NDWI,SAVI,cloud_percent,day,month,satellite,time,year,timestamp,farm_id,farm_name,week_of_year,quarter,day_of_year
0.13081849420990316,0.05757454694426587,-0.15794968784730212,0.0863522248982473,1.341973,21,1,Sentinel2,1642752184308,2022,2022-01-21 08:03:04.308,alia almadinah,alia almadinah,3,1,21
0.1307873688057056,0.05549438112127005,-0.15254117807006207,0.08323242045321666,3.82523,21,1,Sentinel2,1642752198952,2022,2022-01-21 08:03:18.952,alia almadinah,alia almadinah,3,1,21
0.10628416883970641,0.04665209609219963,-0.14850244942026122,0.06997038646851728,0.000136,26,1,Sentinel2,1643184189419,2022,2022-01-26 08:03:09.419,alia almadinah,alia almadinah,4,1,26
0.10729524994983736,0.046273838314400226,-0.14726515573540624,0.06940309073580134,2.16347,26,1,Sentinel2,1643184204059,2022,2022-01-26 08:03:24.059,alia almadinah,alia almadinah,4,1,26
0.13599538502874914,0.05732575371123985,-0.15398743225171832,0.08597975692515779,0.108122,5,2,Sentinel2,1644048189000,2022,2022-02-05 08:03:09.000,alia almadinah,alia almadinah,5,1,36
0.13698803394438808,0.05740865361006249,-0.15363508970232717,0.08610408232362844,0.340575,5,2,Sentinel2,1644048203641,2022,2022-02-05 08:03:23.641,alia almadinah,alia almadinah,5,1,36
0.11690916427863797,0.04787414260177216,-0.14485024609906513,0.07180374393873133,5.446281,10,2,Sentinel2,1644480183564,2022,2022-02-10 08:03:03.564,alia almadinah,alia almadinah,6,1,41
0.12393531036165926,0.051765105954553706,-0.1541246010073957,0.07763942474592529,4.174483,10,2,Sentinel2,1644480198202,2022,2022-02-10 08:03:18.202,alia almadinah,alia almadinah,6,1,41
0.12603015975116041,0.059509215911423295,-0.16510014487511004,0.08925424493819874,0.000251,15,2,Sentinel2,1644912189732,2022,2022-02-15 08:03:09.732,alia almadinah,alia almadinah,7,1,46
0.13425779006370325,0.06140629033924679,-0.16831606031680546,0.09209962104432512,0.001826,15,2,Sentinel2,1644912204375,2022,2022-02-15 08:03:24.375,alia almadinah,alia almadinah,7,1,46
0.140578533096031,0.05330057014800576,-0.14892718396622556,0.07994313794357044,14.955868,20,2,Sentinel2,1645344198256,2022,2022-02-20 08:03:18.256,alia almadinah,alia almadinah,7,1,51
-0.11888417965736672,0.0007511970155172892,-0.049335558376919386,0.0011283135440400026,6.044828,25,2,Sentinel2,1645776192042,2022,2022-02-25 08:03:12.042,alia almadinah,alia almadinah,8,1,56
0.02923409224107542,0.011181467971299194,-0.07369504168190671,0.01676664312580621,36.431038,25,2,Sentinel2,1645776206674,2022,2022-02-25 08:03:26.674,alia almadinah,alia almadinah,8,1,56
0.12017552655264901,0.04875924442004444,-0.14589920442312715,0.07313168472521588,0.000871,2,3,Sentinel2,1646208186094,2022,2022-03-02 08:03:06.094,alia almadinah,alia almadinah,9,1,61
0.12178592730447226,0.04946645487211554,-0.14637512379096512,0.07419237210883042,0.003106,2,3,Sentinel2,1646208200732,2022,2022-03-02 08:03:20.732,alia almadinah,alia almadinah,9,1,61
0.0879044837143544,0.04303408738126248,-0.14536600926724072,0.06454466362962523,1.440434,7,3,Sentinel2,1646640193281,2022,2022-03-07 08:03:13.281,alia almadinah,alia almadinah,10,1,66
0.09301985104104094,0.044059452546794504,-0.14833381099420995,0.06608260107127915,24.055478,7,3,Sentinel2,1646640207905,2022,2022-03-07 08:03:27.905,alia almadinah,alia almadinah,10,1,66
0.11334029741645706,0.049913047290960584,-0.15110780947225438,0.07486226542330354,11.424758,12,3,Sentinel2,1647072187344,2022,2022-03-12 08:03:07.344,alia almadinah,alia almadinah,10,1,71
0.11495955929992573,0.04774135045193536,-0.14515427689611973,0.07160520109009505,0.014029,12,3,Sentinel2,1647072201982,2022,2022-03-12 08:03:21.982,alia almadinah,alia almadinah,10,1,71
0.14157648536832412,0.06416707499791022,-0.16541123452917758,0.09624152718625402,0.198087,17,3,Sentinel2,1647504193098,2022,2022-03-17 08:03:13.098,alia almadinah,alia almadinah,11,1,76
0.138291868132253,0.06481314203278168,-0.16807915559507103,0.09721032251685958,0.674183,17,3,Sentinel2,1647504207731,2022,2022-03-17 08:03:27.731,alia almadinah,alia almadinah,11,1,76
0.1461972039425286,0.0667274345055796,-0.17292575509704788,0.10008180200057237,0.005038,22,3,Sentinel2,1647936187118,2022,2022-03-22 08:03:07.118,alia almadinah,alia almadinah,12,1,81
0.1503846573844353,0.06498799671083458,-0.16707383503779663,0.09747305299013431,0.00651,22,3,Sentinel2,1647936201750,2022,2022-03-22 08:03:21.750,alia almadinah,alia almadinah,12,1,81
0.11846259123168251,0.06353183766659706,-0.17987136380308183,0.09528846103742752,0.000342,27,3,Sentinel2,1648368191942,2022,2022-03-27 08:03:11.942,alia almadinah,alia almadinah,12,1,86
0.1203710811598618,0.06132974781344131,-0.17324965407660775,0.09198584284598466,0.010179,27,3,Sentinel2,1648368206580,2022,2022-03-27 08:03:26.580,alia almadinah,alia almadinah,12,1,86
0.15430198285050914,0.06265166306487066,-0.16288506380807968,0.09396900808024047,13.496172,1,4,Sentinel2,1648800185789,2022,2022-04-01 08:03:05.789,alia almadinah,alia almadinah,13,2,91
0.15527208494647315,0.06112454677950502,-0.159582909425956,0.0916786316716142,3.882696,1,4,Sentinel2,1648800200428,2022,2022-04-01 08:03:20.428,alia almadinah,alia almadinah,13,2,91
0.12931452241509434,0.05957179460336849,-0.16440260813799792,0.0893493567768283,0.000255,6,4,Sentinel2,1649232190296,2022,2022-04-06 08:03:10.296,alia almadinah,alia almadinah,14,2,96
0.12916303962350684,0.06025053856267537,-0.16584184745075475,0.09036727004710822,0.449162,6,4,Sentinel2,1649232204933,2022,2022-04-06 08:03:24.933,alia almadinah,alia almadinah,14,2,96
0.13113552696960856,0.05791295030406622,-0.16216346309816493,0.0868613337559405,0.000421,11,4,Sentinel2,1649664185973,2022,2022-04-11 08:03:05.973,alia almadinah,alia almadinah,15,2,101
0.13104042134699775,0.05779436310094835,-0.16228733897163908,0.086683449448121,0.005852,11,4,Sentinel2,1649664200610,2022,2022-04-11 08:03:20.610,alia almadinah,alia almadinah,15,2,101
0.1382983598067119,0.056960806584582184,-0.1526735615420271,0.08543377615801766,0.003532,16,4,Sentinel2,1650096192781,2022,2022-04-16 08:03:12.781,alia almadinah,alia almadinah,15,2,106
0.13754523582044292,0.056830516744940475,-0.15283401202874733,0.08523834838872332,0.014996,16,4,Sentinel2,1650096207412,2022,2022-04-16 08:03:27.412,alia almadinah,alia almadinah,15,2,106
0.08747851217500975,0.03252464315253813,-0.11607948678858528,0.048783006173425854,0.008829,21,4,Sentinel2,1650528184305,2022,2022-04-21 08:03:04.305,alia almadinah,alia almadinah,16,2,111
0.090174904239626,0.032152062114396994,-0.11403258247943497,0.04822415429319205,0.012378,21,4,Sentinel2,1650528198945,2022,2022-04-21 08:03:18.945,alia almadinah,alia almadinah,16,2,111
0.1128519168380648,0.04779134189998923,-0.1438251008931049,0.07168078920749087,0.000326,26,4,Sentinel2,1650960194392,2022,2022-04-26 08:03:14.392,alia almadinah,alia almadinah,17,2,116
0.11243839884586766,0.04884312167755308,-0.14539183215950297,0.07325827851026306,0.009277,26,4,Sentinel2,1650960209028,2022,2022-04-26 08:03:29.028,alia almadinah,alia almadinah,17,2,116
0.1253991626298268,0.051088026107432516,-0.14749222143496898,0.07662502562032443,0.000395,1,5,Sentinel2,1651392183206,2022,2022-05-01 08:03:03.206,alia almadinah,alia almadinah,17,2,121
0.12507748424911766,0.05219058773014299,-0.14962974819277564,0.07827860163024057,0.003931,1,5,Sentinel2,1651392197847,2022,2022-05-01 08:03:17.847,alia almadinah,alia almadinah,17,2,121
0.1593680135205177,0.06557154039303596,-0.16470011300466333,0.09834890164687209,4.90813,6,5,Sentinel2,1651824193882,2022,2022-05-06 08:03:13.882,alia almadinah,alia almadinah,18,2,126
0.16024748854576337,0.0594228968604928,-0.14974500877692312,0.08912697293647655,4.224121,6,5,Sentinel2,1651824208522,2022,2022-05-06 08:03:28.522,alia almadinah,alia almadinah,18,2,126
0.1381694671387131,0.05557482292628917,-0.15243053015730468,0.08335501508423497,0.006717,11,5,Sentinel2,1652256187006,2022,2022-05-11 08:03:07.006,alia almadinah,alia almadinah,19,2,131
0.13559760320852102,0.05566216265071538,-0.15337066039662442,0.08348591040280447,0.011431,11,5,Sentinel2,1652256201641,2022,2022-05-11 08:03:21.641,alia almadinah,alia almadinah,19,2,131
0.1077093772529024,0.05068075898373298,-0.15126349103684023,0.0760144010842746,0.000363,16,5,Sentinel2,1652688194180,2022,2022-05-16 08:03:14.180,alia almadinah,alia almadinah,20,2,136
0.10800115447910633,0.04910296799603907,-0.14791833634235516,0.07364799925202445,0.006359,16,5,Sentinel2,1652688208820,2022,2022-05-16 08:03:28.820,alia almadinah,alia almadinah,20,2,136
0.11918818176225394,0.05413302775934418,-0.1550832885105924,0.08119239820644614,0.334174,21,5,Sentinel2,1653120189304,2022,2022-05-21 08:03:09.304,alia almadinah,alia almadinah,20,2,141
0.12010486583308941,0.05312982066216955,-0.15228759556262605,0.07968777491165953,0.153388,21,5,Sentinel2,1653120203934,2022,2022-05-21 08:03:23.934,alia almadinah,alia almadinah,20,2,141
0.1236522926749079,0.05209796449224514,-0.15190566298551564,0.07814020792414299,0.001676,26,5,Sentinel2,1653552196683,2022,2022-05-26 08:03:16.683,alia almadinah,alia almadinah,21,2,146
0.12144714693184971,0.053408487061310815,-0.15579015996002446,0.08010566478859277,0.006475,26,5,Sentinel2,1653552211311,2022,2022-05-26 08:03:31.311,alia almadinah,alia almadinah,21,2,146
0.11725330674886844,0.05273591393381818,-0.15631145050520742,0.0790968590437641,0.000474,5,6,Sentinel2,1654416197189,2022,2022-06-05 08:03:17.189,alia almadinah,alia almadinah,22,2,156
0.11733745459084656,0.054013466726363105,-0.15849093108691356,0.0810129098952118,0.009068,5,6,Sentinel2,1654416211824,2022,2022-06-05 08:03:31.824,alia almadinah,alia almadinah,22,2,156
0.12093808923139471,0.0551820867398681,-0.1615702455562382,0.08276552128908624,0.002486,10,6,Sentinel2,1654848191567,2022,2022-06-10 08:03:11.567,alia almadinah,alia almadinah,23,2,161
0.12228616116261327,0.05357069495869928,-0.1571191441501061,0.08034885650752172,0.022713,10,6,Sentinel2,1654848206199,2022,2022-06-10 08:03:26.199,alia almadinah,alia almadinah,23,2,161
0.12056257539861169,0.052411029563169766,-0.15430166175596663,0.07860985089308772,0.0055,15,6,Sentinel2,1655280200063,2022,2022-06-15 08:03:20.063,alia almadinah,alia almadinah,24,2,166
0.12205627128268734,0.05279453989614002,-0.15449697324117476,0.07918508638601048,0.027776,15,6,Sentinel2,1655280214689,2022,2022-06-15 08:03:34.689,alia almadinah,alia almadinah,24,2,166
0.11063803670139806,0.053992074279545325,-0.16185781550881026,0.08098047489979529,0.006298,20,6,Sentinel2,1655712193760,2022,2022-06-20 08:03:13.760,alia almadinah,alia almadinah,25,2,171
0.11192755701643217,0.055260216151885776,-0.16387827511669023,0.08288245200269262,0.035065,20,6,Sentinel2,1655712208386,2022,2022-06-20 08:03:28.386,alia almadinah,alia almadinah,25,2,171
0.09711605195694145,0.0454434129036515,-0.14696854291860956,0.06815907577973644,15.952724,25,6,Sentinel2,1656144201840,2022,2022-06-25 08:03:21.840,alia almadinah,alia almadinah,25,2,176
0.09475165794562451,0.047038701111183835,-0.15206429353490694,0.07055162144880173,12.632024,25,6,Sentinel2,1656144216469,2022,2022-06-25 08:03:36.469,alia almadinah,alia almadinah,25,2,176
0.10546331756114759,0.04453808325722771,-0.14346659870413983,0.06680132401682214,0.005397,5,7,Sentinel2,1657008202392,2022,2022-07-05 08:03:22.392,alia almadinah,alia almadinah,27,3,186
0.10657025799729096,0.04467709009934855,-0.1425103129916614,0.06700982927593656,0.036943,5,7,Sentinel2,1657008217011,2022,2022-07-05 08:03:37.011,alia almadinah,alia almadinah,27,3,186
0.10276223289849976,0.02995410692519497,-0.10470092776517957,0.04492764020558853,10.516275,10,7,Sentinel2,1657440208620,2022,2022-07-10 08:03:28.620,alia almadinah,alia almadinah,27,3,191
0.0882978296554709,0.036918348302807207,-0.13183642471033846,0.055372603599010854,1.913746,15,7,Sentinel2,1657872201770,2022,2022-07-15 08:03:21.770,alia almadinah,alia almadinah,28,3,196
0.08800447424200677,0.03876242973439607,-0.13724430105332996,0.05813833930831219,1.436818,15,7,Sentinel2,1657872216404,2022,2022-07-15 08:03:36.404,alia almadinah,alia almadinah,28,3,196
0.10393458902702149,0.04294945182345229,-0.14107895927002093,0.06441842842587361,0.003307,20,7,Sentinel2,1658304194225,2022,2022-07-20 08:03:14.225,alia almadinah,alia almadinah,29,3,201
0.10246644858962445,0.04384536304507877,-0.1439497238799693,0.06576202572773558,0.026316,20,7,Sentinel2,1658304208859,2022,2022-07-20 08:03:28.859,alia almadinah,alia almadinah,29,3,201
0.09748491418038571,0.042503083947379845,-0.14128295884691058,0.06374890099956408,0.408824,25,7,Sentinel2,1658736199608,2022,2022-07-25 08:03:19.608,alia almadinah,alia almadinah,30,3,206
0.09308080210292584,0.0431713489858692,-0.14485829495548982,0.06475088490209834,0.098002,25,7,Sentinel2,1658736214247,2022,2022-07-25 08:03:34.247,alia almadinah,alia almadinah,30,3,206
0.3070737656046486,-0.01506595029897452,0.07042814376944466,-0.022598148102306533,39.041141,30,7,Sentinel2,1659168194202,2022,2022-07-30 08:03:14.202,alia almadinah,alia almadinah,30,3,211
0.0663982549740149,0.027357802387818892,-0.14611765853692787,0.04103051956931922,8.698084,4,8,Sentinel2,1659600200172,2022,2022-08-04 08:03:20.172,alia almadinah,alia almadinah,31,3,216
0.2681500799036427,0.03263115698391644,-0.16250818951481,0.04893828241811941,1.839282,4,8,Sentinel2,1659600214799,2022,2022-08-04 08:03:34.799,alia almadinah,alia almadinah,31,3,216
0.03874810837611232,0.044134336362784105,-0.1689228740457794,0.06619365933374477,0.138626,9,8,Sentinel2,1660032193228,2022,2022-08-09 08:03:13.228,alia almadinah,alia almadinah,32,3,221
0.06280588772687412,0.04119659955539318,-0.1579468228066668,0.06178799499486637,3.251594,9,8,Sentinel2,1660032207862,2022,2022-08-09 08:03:27.862,alia almadinah,alia almadinah,32,3,221
0.06850880849169233,0.03520493969061665,-0.14008668815239597,0.05280194021656558,0.611115,14,8,Sentinel2,1660464201677,2022,2022-08-14 08:03:21.677,alia almadinah,alia almadinah,32,3,226
0.06605631897435969,0.03594120611362411,-0.14427992983111454,0.05390604032176939,23.716263,14,8,Sentinel2,1660464216311,2022,2022-08-14 08:03:36.311,alia almadinah,alia almadinah,32,3,226
0.07011658922241781,0.03262180367429397,-0.13234090881456306,0.04892777711828719,0.031664,19,8,Sentinel2,1660896191131,2022,2022-08-19 08:03:11.131,alia almadinah,alia almadinah,33,3,231
0.06624785745496228,0.033195305144159026,-0.13486492179837142,0.0497877933643082,0.179723,19,8,Sentinel2,1660896205769,2022,2022-08-19 08:03:25.769,alia almadinah,alia almadinah,33,3,231
0.08704753376973236,0.04642115428885289,-0.15579219695644966,0.06962447383270705,0.002123,24,8,Sentinel2,1661328201953,2022,2022-08-24 08:03:21.953,alia almadinah,alia almadinah,34,3,236
0.0863221312476756,0.047059576777278046,-0.15759234551120965,0.07058191296547654,0.014055,24,8,Sentinel2,1661328216584,2022,2022-08-24 08:03:36.584,alia almadinah,alia almadinah,34,3,236
0.07657477029404441,0.04389500604915887,-0.15430859333188224,0.0658357262738226,16.751042,29,8,Sentinel2,1661760189912,2022,2022-08-29 08:03:09.912,alia almadinah,alia almadinah,35,3,241
0.08323484406650632,0.04090014997367194,-0.1463140865221381,0.0613441768201211,5.173222,29,8,Sentinel2,1661760204554,2022,2022-08-29 08:03:24.554,alia almadinah,alia almadinah,35,3,241
0.08035894127741197,0.05330796057808718,-0.17228803229315026,0.07995254663547462,0.007595,3,9,Sentinel2,1662192201297,2022,2022-09-03 08:03:21.297,alia almadinah,alia almadinah,35,3,246
0.08598003665981911,0.050697925054783814,-0.16441626512385768,0.07603834639528534,0.012108,3,9,Sentinel2,1662192215925,2022,2022-09-03 08:03:35.925,alia almadinah,alia almadinah,35,3,246
0.11893837174596196,0.05354439617668776,-0.1588849534989851,0.08030874291193442,0.000519,8,9,Sentinel2,1662624191189,2022,2022-09-08 08:03:11.189,alia almadinah,alia almadinah,36,3,251
0.11823206169125446,0.053529019376610934,-0.1589827100860854,0.0802856291813555,0.004434,8,9,Sentinel2,1662624205826,2022,2022-09-08 08:03:25.826,alia almadinah,alia almadinah,36,3,251
-0.0842447232903133,0.011568298356459249,-0.01711607990622914,0.017351207485918695,7.027938,13,9,Sentinel2,1663056199412,2022,2022-09-13 08:03:19.412,alia almadinah,alia almadinah,37,3,256
0.6797786742157765,0.0034502047459940653,-0.002890872652472418,0.005174845051147653,27.673513,13,9,Sentinel2,1663056214034,2022,2022-09-13 08:03:34.034,alia almadinah,alia almadinah,37,3,256
0.1169644354040242,0.05135594939736259,-0.15348577084522602,0.07702658497947677,0.000178,18,9,Sentinel2,1663488190992,2022,2022-09-18 08:03:10.992,alia almadinah,alia almadinah,37,3,261
0.1112461145030452,0.05211714445049519,-0.1555706294081936,0.07816815930575981,0.004135,18,9,Sentinel2,1663488205628,2022,2022-09-18 08:03:25.628,alia almadinah,alia almadinah,37,3,261
0.09164084120970155,0.04276447922230361,-0.14422190346770908,0.06414024086529434,0.00052,23,9,Sentinel2,1663920196270,2022,2022-09-23 08:03:16.270,alia almadinah,alia almadinah,38,3,266
0.09496306129025776,0.04164545751468705,-0.13986901130283813,0.0624620468760131,0.004329,23,9,Sentinel2,1663920210902,2022,2022-09-23 08:03:30.902,alia almadinah,alia almadinah,38,3,266
0.12221143703013645,0.05163978826901649,-0.15274087556021854,0.07745202400140565,0.097678,28,9,Sentinel2,1664352189316,2022,2022-09-28 08:03:09.316,alia almadinah,alia almadinah,39,3,271
0.12125729093684787,0.05315195736228294,-0.1564455705736857,0.07971983513955565,0.737337,28,9,Sentinel2,1664352203949,2022,2022-09-28 08:03:23.949,alia almadinah,alia almadinah,39,3,271
0.12139707004069167,0.05528208095014167,-0.16141086042623323,0.08291464721184655,0.000809,3,10,Sentinel2,1664784196447,2022,2022-10-03 08:03:16.447,alia almadinah,alia almadinah,40,4,276
0.12140552222073431,0.05494241929703267,-0.16083040995229975,0.08240521619921548,0.007125,3,10,Sentinel2,1664784211084,2022,2022-10-03 08:03:31.084,alia almadinah,alia almadinah,40,4,276
0.1374189166233643,0.059671773550854394,-0.16591692514881046,0.08949873836700856,0.000209,8,10,Sentinel2,1665216187002,2022,2022-10-08 08:03:07.002,alia almadinah,alia almadinah,40,4,281
0.13902185244288648,0.059645578375721243,-0.16536847757375003,0.08945945751450568,0.004078,8,10,Sentinel2,1665216201643,2022,2022-10-08 08:03:21.643,alia almadinah,alia almadinah,40,4,281
0.12051279442820116,0.059521130997060176,-0.1727663568742612,0.08927211871424451,0.000463,13,10,Sentinel2,1665648194205,2022,2022-10-13 08:03:14.205,alia almadinah,alia almadinah,41,4,286
0.12316119711371941,0.05969686718783278,-0.17152142594399652,0.08953574434735967,0.002308,13,10,Sentinel2,1665648208833,2022,2022-10-13 08:03:28.833,alia almadinah,alia almadinah,41,4,286
0.1367712947682491,0.05700090735594922,-0.16055643865286473,0.08549281933485767,0.001377,18,10,Sentinel2,1666080188686,2022,2022-10-18 08:03:08.686,alia almadinah,alia almadinah,42,4,291
0.13643560108403907,0.056841905848261626,-0.16057377252042654,0.08525430981187852,0.076498,18,10,Sentinel2,1666080203325,2022,2022-10-18 08:03:23.325,alia almadinah,alia almadinah,42,4,291
0.1161376558867959,0.05656912889172593,-0.1669921151278403,0.08484483278596887,0.00021,23,10,Sentinel2,1666512191573,2022,2022-10-23 08:03:11.573,alia almadinah,alia almadinah,42,4,296
0.11761736582619091,0.056104340749265576,-0.1644357990320672,0.08414776099426755,0.001549,23,10,Sentinel2,1666512206212,2022,2022-10-23 08:03:26.212,alia almadinah,alia almadinah,42,4,296
0.10216102535308301,0.044638154489150664,-0.15449443650528583,0.0669493838173328,0.000799,28,10,Sentinel2,1666944188258,2022,2022-10-28 08:03:08.258,alia almadinah,alia almadinah,43,4,301
0.10248020772482089,0.04372428902831843,-0.15220311326054517,0.0655787638108164,0.012827,28,10,Sentinel2,1666944202897,2022,2022-10-28 08:03:22.897,alia almadinah,alia almadinah,43,4,301
0.09765370133030385,0.04759740769008676,-0.1513680551437612,0.07138839378682822,19.446625,2,11,Sentinel2,1667376193378,2022,2022-11-02 08:03:13.378,alia almadinah,alia almadinah,44,4,306
0.10465006941825812,0.04792533133521998,-0.15196017933676256,0.07188018426035764,0.156903,2,11,Sentinel2,1667376208005,2022,2022-11-02 08:03:28.005,alia almadinah,alia almadinah,44,4,306
0.056856546743051496,0.03342761149835319,-0.14344275743609883,0.05013430136377906,5.201644,12,11,Sentinel2,1668240192565,2022,2022-11-12 08:03:12.565,alia almadinah,alia almadinah,45,4,316
0.057957080816523565,0.03467487915586524,-0.14661037212838995,0.052004817121870155,3.789766,12,11,Sentinel2,1668240207194,2022,2022-11-12 08:03:27.194,alia almadinah,alia almadinah,45,4,316
0.17268775958770344,0.02183404322318508,-0.07400255255319527,0.03274819219148217,27.607599,17,11,Sentinel2,1668672203677,2022,2022-11-17 08:03:23.677,alia almadinah,alia almadinah,46,4,321
0.09349211739502675,0.04836717471683853,-0.15628754678562734,0.07254249496343554,0.000821,22,11,Sentinel2,1669104189410,2022,2022-11-22 08:03:09.410,alia almadinah,alia almadinah,47,4,326
0.08952375134666,0.045814933427205,-0.15039232715367296,0.06871468653451271,0.007186,22,11,Sentinel2,1669104204040,2022,2022-11-22 08:03:24.040,alia almadinah,alia almadinah,47,4,326
0.16032320502843173,0.04861406228468719,-0.158249023402695,0.07291216679426969,3.942541,27,11,Sentinel2,1669536188364,2022,2022-11-27 08:03:08.364,alia almadinah,alia almadinah,47,4,331
-0.860520199025864,0.047800093503254606,-0.15538551674783155,0.0716914200239871,0.502285,27,11,Sentinel2,1669536202995,2022,2022-11-27 08:03:22.995,alia almadinah,alia almadinah,47,4,331
0.09181808616489737,0.05025303040202714,-0.17113206382520987,0.07536936433667547,0.71557,2,12,Sentinel2,1669968189607,2022,2022-12-02 08:03:09.607,alia almadinah,alia almadinah,48,4,336
0.09216749317996856,0.04806639230716671,-0.16344140586867686,0.07209006525758847,0.16329,2,12,Sentinel2,1669968204244,2022,2022-12-02 08:03:24.244,alia almadinah,alia almadinah,48,4,336
0.11039671521066506,0.039057685921573534,-0.1271429966915936,0.05858037482688201,1.577414,7,12,Sentinel2,1670400185922,2022,2022-12-07 08:03:05.922,alia almadinah,alia almadinah,49,4,341
0.11370043892934006,0.036986130332067345,-0.12064788768212006,0.05547340981962408,6.607857,7,12,Sentinel2,1670400200553,2022,2022-12-07 08:03:20.553,alia almadinah,alia almadinah,49,4,341
0.09112467240319992,0.04073630385784334,-0.13579555417083441,0.06109776210421943,0.288676,12,12,Sentinel2,1670832189527,2022,2022-12-12 08:03:09.527,alia almadinah,alia almadinah,50,4,346
0.09719742042596642,0.04453488159436436,-0.1466038099179514,0.06679490238677602,11.488419,12,12,Sentinel2,1670832204155,2022,2022-12-12 08:03:24.155,alia almadinah,alia almadinah,50,4,346
0.114903755589672,0.051538900450970544,-0.15429194246570146,0.07729942939292077,0.000462,17,12,Sentinel2,1671264187830,2022,2022-12-17 08:03:07.830,alia almadinah,alia almadinah,50,4,351
0.11756593472863068,0.04981896279059977,-0.14876347303245174,0.07471991480177209,0.01004,17,12,Sentinel2,1671264202469,2022,2022-12-17 08:03:22.469,alia almadinah,alia almadinah,50,4,351
4.059065506995745,0.02200377126907104,-0.050521234690978904,0.0330025080864245,38.701198,22,12,Sentinel2,1671696187058,2022,2022-12-22 08:03:07.058,alia almadinah,alia almadinah,51,4,356
0.20348677354122796,0.04792958489972323,-0.12474775550015559,0.07188802543142346,28.20223,27,12,Sentinel2,1672128203196,2022,2022-12-27 08:03:23.196,alia almadinah,alia almadinah,52,4,361
0.025244100699217776,-0.0029266036919968204,0.014424239691314468,-0.004389742158573319,33.631483,6,1,Sentinel2,1672992186991,2023,2023-01-06 08:03:06.991,alia almadinah,alia almadinah,1,1,6
0.10946767766200655,0.0485545287005265,-0.1301741577561004,0.07282439098163125,13.559896,11,1,Sentinel2,1673424187364,2023,2023-01-11 08:03:07.364,alia almadinah,alia almadinah,2,1,11
0.11126094445029097,0.04449196584280414,-0.13294583025460446,0.06673103985117372,38.851932,11,1,Sentinel2,1673424201999,2023,2023-01-11 08:03:21.999,alia almadinah,alia almadinah,2,1,11
0.11845546552115403,0.04178371039357654,-0.12971706701744803,0.0626685911944733,33.97361,16,1,Sentinel2,1673856186019,2023,2023-01-16 08:03:06.019,alia almadinah,alia almadinah,3,1,16
0.09257340678647549,0.04629102745655665,-0.14927121424240608,0.06942863765669782,3.583759,21,1,Sentinel2,1674288184683,2023,2023-01-21 08:03:04.683,alia almadinah,alia almadinah,3,1,21
0.09610497373807945,0.04376038847056596,-0.13992096344017585,0.06563327328646738,6.03875,21,1,Sentinel2,1674288199316,2023,2023-01-21 08:03:19.316,alia almadinah,alia almadinah,3,1,21
0.14932473383067194,0.06159536700402722,-0.15707362837357822,0.09238321176235247,0.23856,5,2,Sentinel2,1675584186846,2023,2023-02-05 08:03:06.846,alia almadinah,alia almadinah,5,1,36
0.15221708328263778,0.06054640701842139,-0.15398963748880418,0.09081001104027522,0.561683,5,2,Sentinel2,1675584201487,2023,2023-02-05 08:03:21.487,alia almadinah,alia almadinah,5,1,36
0.12561401504299827,0.05892065562723362,-0.16196667530295034,0.08837135102777235,25.681138,10,2,Sentinel2,1676016187939,2023,2023-02-10 08:03:07.939,alia almadinah,alia almadinah,6,1,41
0.12873825613040493,0.05700966821797324,-0.15600315916954685,0.08550530770555045,0.006726,10,2,Sentinel2,1676016202579,2023,2023-02-10 08:03:22.579,alia almadinah,alia almadinah,6,1,41
0.1542379577943128,0.05744591692272011,-0.14671277335455887,0.0861603334700904,19.09931,15,2,Sentinel2,1676448187534,2023,2023-02-15 08:03:07.534,alia almadinah,alia almadinah,7,1,46
0.12248075932415962,0.05731923924674677,-0.1571405470733427,0.08597028728451836,8.169296,20,2,Sentinel2,1676880186547,2023,2023-02-20 08:03:06.547,alia almadinah,alia almadinah,8,1,51
0.12495881110819279,0.05580049858889249,-0.1531200032386029,0.08369246840663032,2.239005,20,2,Sentinel2,1676880201189,2023,2023-02-20 08:03:21.189,alia almadinah,alia almadinah,8,1,51
0.1539953555739532,0.05928495153321251,-0.15376118085233742,0.08891853831161599,0.000837,25,2,Sentinel2,1677312189813,2023,2023-02-25 08:03:09.813,alia almadinah,alia almadinah,8,1,56
0.1546202302320541,0.059294021356130315,-0.15411853306159623,0.08893213157636527,0.00372,25,2,Sentinel2,1677312204448,2023,2023-02-25 08:03:24.448,alia almadinah,alia almadinah,8,1,56
0.09772103474370124,0.054131697184745524,-0.1651237837967573,0.08118837110329952,0.886061,2,3,Sentinel2,1677744186440,2023,2023-03-02 08:03:06.440,alia almadinah,alia almadinah,9,1,61
0.10206156774833731,0.051303258964183425,-0.15527448354535775,0.07694650602226037,1.549217,2,3,Sentinel2,1677744201074,2023,2023-03-02 08:03:21.074,alia almadinah,alia almadinah,9,1,61
0.10583089910817743,0.048163026626312895,-0.15004881949555635,0.07223677424468875,5.314947,7,3,Sentinel2,1678176192656,2023,2023-03-07 08:03:12.656,alia almadinah,alia almadinah,10,1,66
0.11141070868174133,0.049804520111133954,-0.1505053630351705,0.07469876347382522,34.217057,7,3,Sentinel2,1678176207291,2023,2023-03-07 08:03:27.291,alia almadinah,alia almadinah,10,1,66
