EVI,NDVI,NDWI,day,month,time,year,timestamp,SAR_VH,SAR_VV
0.9007586847770908,0.343573199336475,-0.3748358159590121,28,12,1545984186000,2018,2018-12-28 08:03:06.000,-17.698086733531305,-8.70401647163814
0.7484041763558251,0.2867975151811356,-0.3155212783915084,12,1,1547280184000,2019,2019-01-12 08:03:04.000,-17.659095097664267,-8.546055344106833
0.8171063316562586,0.3522241087412814,-0.3922043139628733,17,1,1547712188000,2019,2019-01-17 08:03:08.000,-17.67039304522849,-8.308451204858068
0.7500277404302251,0.3073705477102302,-0.342705020628178,1,2,1549008186000,2019,2019-02-01 08:03:06.000,-17.439067844713453,-8.118407999367273
0.836685302077534,0.273229131861599,-0.3049935031427792,6,2,1549440189000,2019,2019-02-06 08:03:09.000,-17.657046434661684,-8.579901015059995
0.8474561938398409,0.3197016074068946,-0.348473479103481,11,2,1549872186000,2019,2019-02-11 08:03:06.000,-17.6199075398365,-8.48533983218426
0.5791884581953964,0.3067611253084341,-0.3299659363918055,16,2,1550304189000,2019,2019-02-16 08:03:09.000,-18.00697710237791,-8.66316877791341
0.7598706788972848,0.3355861365409211,-0.3737663882186051,3,3,1551600184000,2019,2019-03-03 08:03:04.000,-18.185113574867728,-8.633375471263838
0.8443107579870129,0.3169513052333723,-0.3533655012233381,8,3,1552032186000,2019,2019-03-08 08:03:06.000,-17.704893614815624,-8.463913935628245
0.7200060467700091,0.2651820658631122,-0.3034316362083173,13,3,1552464185130,2019,2019-03-13 08:03:05.130,-17.671555389590186,-8.502597443599365
0.8301725398817005,0.3278670995763508,-0.3654953901599529,18,3,1552896187000,2019,2019-03-18 08:03:07.000,-17.538495038095515,-8.48316512128888
0.7920919476320016,0.3077565600483204,-0.3434918029000581,28,3,1553760190000,2019,2019-03-28 08:03:10.000,-17.724396677202726,-8.527085662935077
0.7293826053900062,0.311968664839268,-0.3527785230860785,2,4,1554192189000,2019,2019-04-02 08:03:09.000,-17.697868611846356,-8.431927926089914
0.8813951547420187,0.3066235390461272,-0.3300572813395462,12,4,1555056191000,2019,2019-04-12 08:03:11.000,-17.585836179712715,-8.385762764227827
0.8150700428411574,0.2475639616961999,-0.2772013428349429,17,4,1555488195000,2019,2019-04-17 08:03:15.000,-17.735152763970227,-8.684935981479105
0.7235042511405337,0.2587355817059776,-0.2978752474024152,22,4,1555920192000,2019,2019-04-22 08:03:12.000,-17.735152763970227,-8.684935981479105
0.7080015283865122,0.1881439845807293,-0.222190891225945,27,4,1556352196000,2019,2019-04-27 08:03:16.000,-17.41249615701992,-8.593129406883762
0.7178319649372459,0.2447606334632606,-0.2807031687123532,2,5,1556784193000,2019,2019-05-02 08:03:13.000,-17.417490981530793,-8.474681770129111
0.7931179936747086,0.2457373570163347,-0.2793897075541035,7,5,1557216197494,2019,2019-05-07 08:03:17.494,-17.497037227106848,-8.308848471069593
0.9066923942905734,0.2385561726688005,-0.2572134900067516,12,5,1557648193000,2019,2019-05-12 08:03:13.000,-17.437574479841146,-8.54637018359319
0.8855230081789096,0.2588127455565244,-0.2854943052467594,17,5,1558080197000,2019,2019-05-17 08:03:17.000,-17.575268424179985,-8.44777959871313
0.8111959692280181,0.2724614540170371,-0.3090401383336707,27,5,1558944197000,2019,2019-05-27 08:03:17.000,-17.440402827850004,-8.207751023896638
0.7217952624856523,0.2352170849242902,-0.2750146028449119,1,6,1559376191000,2019,2019-06-01 08:03:11.000,-17.42500678438334,-8.287995997663293
0.8581616050277394,0.2676715616835938,-0.3025264883671639,6,6,1559808197000,2019,2019-06-06 08:03:17.000,-17.47310423568831,-8.188840081152426
0.8105603860347284,0.2279893195801632,-0.2553111876684356,11,6,1560240192000,2019,2019-06-11 08:03:12.000,-17.486568660280646,-8.086432095546295
-0.0686188524249132,0.0161086883309523,0.0016087991258052,16,6,1560672196807,2019,2019-06-16 08:03:16.807,-17.927290239730617,-8.353519235902525
0.6938284126188954,0.2706930406527345,-0.3129603200778786,21,6,1561104193000,2019,2019-06-21 08:03:13.000,-17.927290239730617,-8.353519235902525
0.7912793395318682,0.2516946796509871,-0.2918800903050175,26,6,1561536197000,2019,2019-06-26 08:03:17.000,-17.228125073676853,-8.126022880943278
0.7046308829592803,0.2848280340326876,-0.326187412769812,1,7,1561968194070,2019,2019-07-01 08:03:14.070,-17.20527699634992,-8.498466781797422
0.8066728862002887,0.2095732326052943,-0.2390049247392739,6,7,1562400198000,2019,2019-07-06 08:03:18.000,-17.096789134000687,-8.253730850063535
0.7162562278228809,0.2844275329894322,-0.3243068489814001,11,7,1562832194000,2019,2019-07-11 08:03:14.000,-17.449369267531374,-8.394529545153082
0.7694061409243226,0.2937360697307107,-0.3340819623018378,16,7,1563264198071,2019,2019-07-16 08:03:18.071,-17.325253394591094,-8.27786160174398
0.8440808045212076,0.2419386638501935,-0.2736252504591532,26,7,1564128197645,2019,2019-07-26 08:03:17.645,-16.972068432973938,-8.377391168971206
0.7207732449199008,0.2832437402164226,-0.323999122769925,10,8,1565424193106,2019,2019-08-10 08:03:13.106,-17.33398755661286,-8.386178080729652
0.7356316243830882,0.2640850872197283,-0.3033034041321521,15,8,1565856195637,2019,2019-08-15 08:03:15.637,-17.367544806774426,-8.544905836494635
0.7060707053271967,0.2442377845174614,-0.2823036714522131,20,8,1566288191855,2019,2019-08-20 08:03:11.855,-17.367544806774426,-8.544905836494635
0.768735329472258,0.2637744094923561,-0.3065787989364835,25,8,1566720194000,2019,2019-08-25 08:03:14.000,-17.548938948692626,-8.426143284726095
