EVI,NDVI,NDWI,day,month,time,year,timestamp,SAR_VH,SAR_VV
0.9918854720780698,0.4096312124880691,-0.4440684098948166,28,12,1545984186000,2018,2018-12-28 08:03:06.000,-17.001163848510373,-10.262351559840196
0.8536729303053372,0.3480700884891868,-0.3836801400443974,12,1,1547280184000,2019,2019-01-12 08:03:04.000,-16.940445338550795,-9.210550852634233
0.8972040837455705,0.4095897067388275,-0.4598165382694815,17,1,1547712188000,2019,2019-01-17 08:03:08.000,-17.164768719317173,-10.154787689352812
0.8692937527464679,0.3749274069016796,-0.4103151273973439,1,2,1549008186000,2019,2019-02-01 08:03:06.000,-16.636629574027143,-9.376045936315997
0.9404320680561816,0.3349111590712303,-0.3679023106237978,6,2,1549440189000,2019,2019-02-06 08:03:09.000,-16.483679311469817,-9.044584837064788
0.9394438389172786,0.3839254797732517,-0.4156381958779299,11,2,1549872186000,2019,2019-02-11 08:03:06.000,-16.77722598593029,-9.895579324338586
1.172918721061483,0.3695535995437021,-0.3904198803934792,16,2,1550304189000,2019,2019-02-16 08:03:09.000,-17.147641690757126,-9.15478355361729
0.8365924674011778,0.3859538078923503,-0.4343035915958978,3,3,1551600184000,2019,2019-03-03 08:03:04.000,-16.908441485756956,-9.295196947007396
0.892713697236716,0.3602922753653098,-0.4076189919036376,8,3,1552032186000,2019,2019-03-08 08:03:06.000,-16.775900231548587,-10.06967410323611
0.7672540810752709,0.3053770208445922,-0.3533933896055196,13,3,1552464185130,2019,2019-03-13 08:03:05.130,-16.93147352369716,-9.34785469451251
0.8476645534064212,0.3599301873656914,-0.4113672834565559,18,3,1552896187000,2019,2019-03-18 08:03:07.000,-16.945112212245622,-10.084499118902583
0.8267286570648381,0.3405918117022268,-0.3944331989796773,28,3,1553760190000,2019,2019-03-28 08:03:10.000,-16.671727431517468,-9.144488900463907
0.7552854655875233,0.3379681210370056,-0.393974937369086,2,4,1554192189000,2019,2019-04-02 08:03:09.000,-17.0599015430241,-9.886271777446433
0.881787844824331,0.337524883051663,-0.3755081918225318,12,4,1555056191000,2019,2019-04-12 08:03:11.000,-16.8008366321082,-9.983624869001337
0.8346305070735577,0.2762777629135475,-0.3167266968708013,17,4,1555488195000,2019,2019-04-17 08:03:15.000,-16.679629733947788,-9.346857217248656
0.7593514042956439,0.2898755795283513,-0.3373067573880955,22,4,1555920192000,2019,2019-04-22 08:03:12.000,-16.679629733947788,-9.346857217248656
0.7612008199772102,0.2184576708381443,-0.2574130294128933,27,4,1556352196000,2019,2019-04-27 08:03:16.000,-16.664687610229926,-9.77708428353829
0.7608743266339995,0.2783582019132662,-0.3230855422513495,2,5,1556784193000,2019,2019-05-02 08:03:13.000,-16.405098170878322,-9.135269554227545
0.8346110852831008,0.2798521859405712,-0.3219702800436015,7,5,1557216197494,2019,2019-05-07 08:03:17.494,-16.621314117284097,-9.611451617451841
0.9116639583024873,0.2648794250998803,-0.2940538697417605,12,5,1557648193000,2019,2019-05-12 08:03:13.000,-16.76449984277297,-9.209551289527965
0.9075511446295984,0.2931661542060177,-0.3286943776340136,17,5,1558080197000,2019,2019-05-17 08:03:17.000,-16.529918555970543,-9.557958947463993
0.825508247243677,0.2972194257455503,-0.3446845993244988,27,5,1558944197000,2019,2019-05-27 08:03:17.000,-16.53022740090804,-9.135832727541379
0.7186571589653541,0.2522859889387677,-0.3045071462039204,1,6,1559376191000,2019,2019-06-01 08:03:11.000,-16.46094913296239,-9.735196107391983
0.8301114333441362,0.2872317270870428,-0.3370047596795652,6,6,1559808197000,2019,2019-06-06 08:03:17.000,-16.33832780434877,-8.991361073652092
0.7946514498768817,0.1809482214078225,-0.2338460198201152,11,6,1560240192000,2019,2019-06-11 08:03:12.000,-16.46466073749636,-9.772882014634547
0.6551591663922416,-7.701442493855626e-05,-0.0556845867217901,16,6,1560672196807,2019,2019-06-16 08:03:16.807,-16.574099931798038,-9.095569045945716
0.6832589369048018,0.2843067659348319,-0.339932517334766,21,6,1561104193000,2019,2019-06-21 08:03:13.000,-16.574099931798038,-9.095569045945716
0.7711856565670053,0.2726216553442191,-0.3261221120711661,26,6,1561536197000,2019,2019-06-26 08:03:17.000,-16.341921850039967,-9.638452120300025
0.7100021985338515,0.3015386289168423,-0.3557785401525233,1,7,1561968194070,2019,2019-07-01 08:03:14.070,-16.37448731284542,-8.906773421705124
0.9458724676364746,0.2281287103800791,-0.2681954221536718,6,7,1562400198000,2019,2019-07-06 08:03:18.000,-16.793165251761256,-9.649610249407003
0.7428694391111577,0.3074596127388858,-0.3588907885358319,11,7,1562832194000,2019,2019-07-11 08:03:14.000,-16.5021467604873,-8.945524721978162
0.8006728498072246,0.3202076925454785,-0.3714111397214653,16,7,1563264198071,2019,2019-07-16 08:03:18.071,-16.552763248022483,-9.817455103835226
0.8446074126803012,0.2728354501102574,-0.3148621330294139,26,7,1564128197645,2019,2019-07-26 08:03:17.645,-16.275533297615787,-9.28213451685857
0.7392883214701638,0.3038248417661647,-0.3571505666384372,10,8,1565424193106,2019,2019-08-10 08:03:13.106,-16.615309744141324,-9.794975067240276
0.7552223604385362,0.2866273365468685,-0.3374460000746614,15,8,1565856195637,2019,2019-08-15 08:03:15.637,-16.355064183344894,-9.148548070413113
0.6977555118973509,0.2627882716022425,-0.3154742937334237,20,8,1566288191855,2019,2019-08-20 08:03:11.855,-16.355064183344894,-9.148548070413113
0.8074747126871061,0.2914232393060216,-0.34474636815125,25,8,1566720194000,2019,2019-08-25 08:03:14.000,-16.631877863532175,-9.614137290987145
